title,desc,genre,media,len,sent_len,ECD,ECE,ECS,EFA,EFI,EFN,EFO,EFQ,EMO,EPH,EPT,ETD,ETN,IC,JC,JKC,JKG,JKI,JKM,JKO,JKQ,JKS,JX,MAC,MAG,MDN,MDT,NNB,NNG,NNM,NNP,NP,NR,OH,OL,SE,SF,SO,SP,SS,SW,UN,VA,VCN,VCP,VV,VX,VXA,VXV,XPN,XR,XSA,XSN,XSV,sent_num
궁녀,"숨막힐 듯 엄격한 궁궐 안. 왕 외에는 마음대로 죽을 수도 없는 그곳에서 후궁 희빈을 보좌하는 궁녀 월령이 서까래에 목을 매 자살한 채 발견된다. 검험을 하던 천령은 월령이 아이를 낳았다는 사실을 알게 되지만 그 기록은 어디에도 남아있지 않고, 감찰상궁은 자살로 은폐할 것을 명령한다. 하지만 천령은 자살로 위장된 치정 살인이라는 의심을 지울 수 없어 독단적으로 사건을 파헤치기 시작한다.  죽은 월령의 연애편지를 발견하고 결정적인 증거라고 생각한 천령. 하지만 누군가 그녀를 습격하고 편지는 사라진다. 발견자 정렬을 시작으로 유력한 용의자들을 심문해 보지만 궁녀들은 약속이나 한 듯 아무런 얘기도 하지 않는다.  한편, 감찰상궁은 궁녀들의 기강을 바로 잡기 위해 행실이 바르지 못한 궁녀를 공개 처벌하는 연중행사 쥐부리글려의 희생양을 골라 월령을 죽인 죄를 뒤집어 씌워 처형시키고 사건을 무마시킬 계획을 세운다. 무고한 희생자가 생길 것을 우려한 천령은 진범을 찾기 위해 혈안이 되는데.",영화,naver,497,71.57142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,9.142857142857142,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,2.7142857142857144,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,7
트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지(빈 디젤)는 자취를 감춘 채 살아가던 중, 기븐스 요원(사무엘 L. 잭슨)의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고,  마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데…",영화,naver,223,117.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,14.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,6.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,2
제로 다크 서티,"미 정보부는 매년 거액의 예산을 쏟아 붓지만 타겟의 흔적조차 찾을 수 없다. 때 마침, 정보수집과 분석에 탁월한 감을 가진 CIA 요원 ‘마야(제시카 차스테인)’가 작전에 투입되고 그녀는 순수한 열정과 원칙에 따라 작전에 임하지만, 매번 어떤 실마리조차 찾지 못하는 상황에 좌절한다. 어느 날, 진전되지 않는 상황 속에 유일한 단서를 발견하게 된 그녀는 동료들과 함께 거래를 시도해보지만 그것은 테러리스트들의 함정. 자폭 테러로 인해 가장 친한 동료마저 잃게 된 마야는 극도의 슬픔에 빠지고 설상가상으로 그녀 역시 테러리스트의 제거 대상 블랙리스트에 올라 암살 공격까지 받게 되는데… 이제 더 이상 ‘임무’가 아닌 ‘집념’이 되어버린 사건 앞에서 마야는 이 지독한 추적 과정을 끝낼 결정적 단서와 함께 마지막 작전을 감행하게 된다.  3월, 사상 최대의 첩보작전을 목격하라!",영화,naver,436,112.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,0.0,0.0,1.5,0.0,2.25,0.0,0.5,0.25,15.0,0.25,0.0,0.5,0.25,0.0,0.25,0.25,0.5,0.0,0.25,1.0,0.25,0.5,0.5,0.0,0.0,4.25,0.25,0.0,0.5,0.0,0.5,0.0,0.25,0.25,4
영 건 2,"빌리 더 키드와 뉴멕시코 갱단의 무용담이 펼쳐지는 속편. 인기 그룹 본조비의 리더 존 본 조비가 음악을 맡아 '91 골든글러브 주제가상 수상.  총 잘쏘기로 이름난 10대 후반의 어린 총잡이 빌리(William H. Bonney: 에밀리오 에스테베즈 분)는 뉴 멕시코에서 있었던 이른바 링컨 싸움(지역 목장주들간의 세력 다툼이 정치 문제로까지 비화한듯)에서 명성을 얻어 소떼나 말들을 훔쳐 파는 절도단 두목으로 군림하다 당국의 본격적인 추적을 받게 된다. 설상가상으로 동지 가레트의 배신으로 죽음에 이르렀으나 과거의 끈끈한 우정이 빌리를 죽은 것으로 가장, 결국 살려주어 빌은 80이 넘은 고령으로 죽음을 앞둔 시점에서나마 변호사를 통해 현 주지사를 만나 속죄 해보려는 뜻에서 회상하는 파란만장한 그의 생애를 털어놓는다.  빌리는 자신이 일하던 목장의 주인인 턴스톨이 살해되자 사람들을 모아 턴스톨의 살해범들을 죽이고 쫓기는 신세가 된다. 그들간의 죽고 죽이는 싸움을 '링컨 전쟁'이라 불릴 만큼 링컨 카운티 내에 고질적인 폭력의 악순환을 불러온다. 빌리는 기발한 총솜씨와 앳된 외모, 어딘가 사람을 끄는 타고난 매력으로 전국적인 스타가 된다. '빌리 더 키드'라는 별명으로 더 유명해진 그는 뉴멕시코에 은신처를 두고 활개를 치며 가축 절도행각을 벌인다. 뉴멕시코는 그의 정원이나 마찬가지로 주민들이 그를 싸고돌아 그를 체포하기 어렵게 만든다. 일단 체포돼도 매번 신출귀몰하게 빠져나가기 때문에 고민하던 주정부 측은 그에게 조건을 내건다. 빌리 파와 적대관계인 폭력단을 교수형에 처할 수 있게 법정에 나가 증언을 해주면 사면해줄테니 멕시코로 떠나라는 것.  주지사의 제의에 동의한 빌리는 순순히 그의 말에 따라 수갑을 차고 감옥에 수감되는데, 검사의 생각은 달랐다. 법대로 처형당할 위기에 처한 빌리는 다시 탈출해 옛 조직원이었던 닥(Josiah Gordon ""Doc"" Scurlock: 키퍼 서덜랜드 분)과 샤베즈(Jose' Chavez Y. Chavez: 루 다이아몬드 필립스 분), 아칸소 데이브(Arkansas Dave Rudabaugh: 크리스찬 슬레이터 분), 농부 헨리, 거지 소년 토미 오폴리어드와 함께 멕시코로 향한다. 그러나 스타 의식에 젖어있던 빌리는 멕시코에 가서 무명인으로 살 생각이 애초부터 없었다. 단지 조직을 유지하기위해 멕시코에 가면 체포당하지 않고 살 수 있다고 친구들을 설득한 것뿐이었다. 한편 산타페 3인조라 불렸던 주지사와 검사, 그리고 빌리에게 경비원을 희생당한 부유한 목장주는 빌리와 같이 행동하다 떨어져 나온 가렛(Sheriff Patrick Floyd ""Pat"" Garrett: 윌리암 L. 피터슨 분)을 포섭한다. 가렛은 보안관이 되어 빌리를 체포하는 작전에 투입된다. 가렛은 친구로서 빌리에게 여러 번 빠져나갈 기회를 주지만, 빌리는 여전히 살해와 절도 행각을 계속한다.  빌리의 친구들은 빌리가 멕시코로 자신들을 인도하는 것이 아님을 알고 분개한다. 그러나 이미 가렛의 추격대에 완전히 포위당한 상태. 닥과 토미는 추격대에 의해 사살된다. 빌리는 결국 가렛에게 체포되어 교수형을 선고받는다. 빌리는 친분이 있던 포주 여자가 전해준 총으로 다시 탈출하지만, 조직은 이미 상처 뿐으로 깨어진 상태다. 샤베즈는 총상으로 고통받다가 숨을 거둔다. 데이브는 혼자 멕시코 국경을 넘어가고, 마지막 남은 헨리조차 그를 외면한다. 빌리는 자신에 대한 자책과 동료들을 잃은 슬픔으로 괴로워한다. 그리고 그를 찾아온 가렛과 다시 만난다. 총을 쏘라고 등을 내밀고 돌아서는 빌리를 향해 가렛은 방아쇠를 당긴다. 빌리의 장례식이 치러지고, 가렛은 후에 '빌리 더 키드의 생애'를 쓰고 죽는다. 그리고 몇십년 뒤 자신이 빌리 더 키드라고 주장하는 한 노인이 나타나지만, 당시 주지사는 그가 빌리가 아닌 것으로 처리한다.",영화,naver,1873,69.25,0.2857142857142857,0.21428571428571427,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.25,0.07142857142857142,0.0,0.07142857142857142,0.32142857142857145,0.0,0.5357142857142857,0.0,0.10714285714285714,0.39285714285714285,6.892857142857143,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.0,0.6785714285714286,0.0,0.03571428571428571,0.0,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.17857142857142858,0.0,0.0,2.4642857142857144,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.03571428571428571,0.10714285714285714,28
조한,"이스라엘의 첩보기관 모사드의 최고 첩보원 조한 드빌은 최근 들어 팔레스타인 테러리스트, ‘팬텀(The Phantom, 유령)’과의 끊임없는 대결에 싫증을 느끼고 자신의 진정한 꿈을 찾아 떠나기로 결심한다. 그것은 바로 미국에서 미용사, 즉 헤어드레서가 되는 것. 자신의 죽음을 가장한 그는 짐칸에 숨어서 미국으로 향한다. 유명한 헤어드레서, 폴 미첼의 80년대 책을 끼고 뉴욕 브룩클린에 도착한 조한은 독특한 억양을 가진 호주사람 스크래피 코코(Scrappy Coco)로 위장하고 미용실에 취업을 시도하지만 번번히 실패한다. 그러던 중 자신이 조한임을 알아본 전자상회 점원의 소개로, 팔레스타인 출신 미녀 달리아가 운영하는 미용실에서 직장을 얻게 된다. 그동안 손님이 없던 이 미용실은 조한의 ‘특별한 서비스’와 빼어난 미용솜씨로 손님이 급증한다. 한편, 한 멍청한 팔레스타인 출신 택시 운전사가 조한을 알아보고 미용실을 폭파하려다가 실패한 후, 마침 뉴욕에 있던 팬텀에게 조한이 뉴욕에 있음을 알린다. 이제 조한은 팬텀과의 피할 수 없는 대결에 다시 휘말리게 된다.",영화,naver,541,80.28571428571429,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.42857142857142855,9.857142857142858,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,7
바보야,"영하 10도의 살을 에는 추위는 아무런 문제가 되지 않았다. 2009년 2월, 몇 초간의 짧은 만남을 위해 약 40만 명의 사람들이 명동에 모인 단 하나의 이유. 믿음이 척박한 땅에서 최초의 추기경이 되었고, 누구도 나서지 않을 때 용기를 냈으며, 우리 곁을 떠나는 순간까지 기적 같은 사랑을 실천한 故 김수환 추기경. 한국사의 격동기 시절 종교를 넘어 사회의 가장 큰 어른, 약자들의 울타리, 마지막 대변인으로서의 삶을 살아간 '시대의 거인' 김수환… 그의 뜨거운 사랑이 스크린에서 되살아난다.",영화,naver,277,139.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0,0.5,0.0,1.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,20.0,2.0,0.5,1.0,3.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,2.0,0.0,0.0,4.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,2
유 어게인,"뉴욕의 잘 나가는 홍보회사의 빛나는 커리어우먼인 마니는 2002년 고등학교 졸업할 당시만 해도 학교 최고의 루저이자 성공 가능성은 없어보이던 못난 소녀였다. 그런 그녀가 현재 최고 상류층의 삶을 살며 자신을 성공 시키기 위해 마음을 다잡을 수 있었던 것은 바로 그녀를 끔찍이 괴롭히던 앙숙이자 학교 최고의 퀸카였던 조안나란 소녀 덕분. 마니는 그때를 회상하지만 이미 지나간 일이고 자신의 성장의 원동력이 된 그녀에게 특별한 감정은 없다. 어느 날, 오빠의 결혼 소식을 듣고 휴가를 내 집으로 돌아간 마니. 하지만, 세상에 이럴 수가! 고등학교 시절 자신을 괴롭히던 그 악마 같던 소녀 조안나가 천사 같은 오빠의 약혼녀인 것이다. 이제 마니는 자신을 기억도 못하는 악마 소녀 조안나를 오빠에게서 떼어놓기 위해 결혼 방해 작전을 구상하기 시작한다. (yjc5star님)",영화,naver,428,87.4,0.2,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.4,0.2,1.0,0.0,0.4,0.4,10.2,0.2,0.2,0.6,0.4,0.0,0.4,0.0,0.4,0.0,0.2,0.4,0.0,0.2,0.6,0.0,0.2,3.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5
엑스맨: 퍼스트 클래스,"찰스 자비에와 에릭 랜셔가 각각 ‘프로페서 X’와 ‘매그니토’라는 이름을 얻기 전 1960년대 ‘냉전 시대’. 이상적인 환경에서 자라 유전자학을 공부하는 찰스는 자신에게 특별한 텔레파시 능력이 있음을 깨닫고 ‘돌연변이’의 존재에 대해 자각하기 시작한다. 그러던 중, 주변의 금속을 마음대로 제어할 수 있는 강력한 능력을 가진 에릭을 만나 절친한 친구가 된다. 반면, 인류를 지배하려는 집단 ‘헬파이어 클럽’의 수장 세바스찬 쇼우는 미국과 러시아 간의 핵전쟁을 도발해서 3차 세계대전을 일으키려 하고, 이들을 막기 위해 CIA에서는 찰스와 에릭에게 도움을 요청하게 된다. 의기투합한 두 사람은 세계 각지를 돌며 때론 ‘다르다’는 이유로, 혹은 안전하지 못하다고 차별 받는 돌연변이들을 규합하고 ‘헬파이어 클럽’에 대항하는 엑스맨 팀을 만들기 시작한다. 그 와중에 돌연변이와 인간이 평화롭게 공존할 수 있다고 믿는 찰스와 달리, 에릭은 전쟁 중에 일어난 비극적인 과거사로 인간에 대한 불신의 골이 깊어 이들의 우정은 서서히 흔들리게 된다. 인간과 돌연변이의 갈등은 점점 치솟기 시작하는 와중에 세계 3차 대전을 막기 위해서 엑스맨과 헬파이어 클럽 간의 인류의 운명을 건 거대한 전쟁이 시작된다!",영화,naver,610,91.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,10.714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,7
엑스맨 탄생: 울버린,"어린 시절 눈앞에서 아버지를 잃은 상처, 그리고 사랑하는 연인까지 지켜내지 못했던 과거의 기억은 울버린(휴 잭맨 분)을 더욱 강하게 만든다. 울버린을 포함해 스트라이커 대령의 지휘하에 전세계에서 선발된 강력한 돌연변이들이 스페셜 팀을 구성하고, 울버린은 인간이 참아낼 수 있는 고통의 한계치를 넘는 지옥 같은 프로젝트를 통해 ‘웨폰 X’로 다시 태어난다. 이제 울버린은 복수를 위해 스페셜 팀을 탈퇴하지만, 에이전트 제로(다니엘 헤니 분)가 울버린을 추격하는데…",영화,naver,258,91.66666666666669,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,12.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,4.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
엑스맨 - 최후의 전쟁,"다양하고 초인적인 능력을 가진 돌연변이들에게 그들이 가진 능력을 조절할 수 있도록 가르쳐 인류를 위해 그 힘을 사용하길 희망하는 ‘엑스맨’. 그리고 자신들을 몰아내려는 인간사회에 등을 돌리고 돌연변이가 미래를 지배할 것이라 믿는 ‘브러더후드’의 대립이 계속되는 가운데, <엑스맨: 최후의 전쟁>에서는 다양하고 흥미로운 능력을 가진 돌연변이 캐릭터들의 등장과 그들의 능력을 치유할 수 있는 ‘큐어’의 등장으로 세상의 모든 전쟁을 잠재울 최후의 전쟁으로 이어진다.  <엑스맨: 최후의 전쟁>에서 돌연변이들은 치료제 ‘큐어’의 등장으로 역사적 위험에 처하게 된다.  이제 초능력을 치유할 수 있는 선택권을 가지게 되는 대신 그로 인해 고립되며 소외된다. 만약 그것을 원치 않는다면 초능력을 포기한 평범한 인간이 되어야 하는 것.  한편, 알칼리 호수에서 사라져 죽은 줄로만 알았던 '진 그레이'가 회생하여 돌아오고 '사비에'는 그녀의 숨겨진 이중자아 '피닉스'의 부활을 예감, 위험을 경고한다. 모든 상황을 인내해야 한다고 주장하는 엑스맨의 리더 '사비에 교수’와 적자생존의 법칙을 신봉하는 ‘매그니토’의 대립된 의견이 시험대에 오르고, 이는 세상의 모든 전쟁을 잠재울 최후의 전쟁으로 이어진다.",영화,naver,610,127.6,0.8,0.8,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,0.2,0.0,0.2,0.0,1.2,0.4,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.6,12.8,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.2,0.2,0.0,0.0,0.0,4.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.4,5
타이탄의 분노,"타이탄에 맞서라! 제우스를 구하라! 크라켄과의 전투를 승리로 이끈 반신반인 ‘페르세우스(샘 워싱턴)’는 한적한 마을의 어부이자 10살 된 아들의 아버지로 평범한 삶을 살고 있다. 한편, 신과 타이탄의 갈등은 더욱 고조되고 이 사이 깊은 지하 세계 속에 묶여 있던 포세이돈의 아버지 ‘크로노스’가 속박에서 풀리게 된다. 이를 기회로 ‘제우스(리암 니슨)’를 무너뜨리기 위해 지옥의 신 ‘하데스(랄프 파인즈)’와 제우스의 아들인 전쟁의 신 ‘아레스’가 크로노스와 결맹해 세상의 종말을 부를 대혼란을 일으키려 한다. 크로노스의 등장으로 타이탄의 힘은 점점 더 강력해지고, 더 이상 사명을 거부할 수 없다는 것을 깨달은 페르세우스는 아버지 제우스와 위기에 처한 인간들을 구하기 위해 ‘안드로메다 공주’와 포세이돈의 아들 ‘아게노르’, 불의 신 ‘헤파이스토스’와 연합군을 결성하고 최후의 전투를 치르러 지옥의 문으로 나선다. 신도 막지 못한 분노, 신화사상 가장 격렬한 전투가 시작된다!",영화,naver,492,74.42857142857143,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,8.857142857142858,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,3.142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,7
"나의 사랑, 그리스","[부메랑] 그렇게…그가 다가왔다.  여대생 다프네는 밤길을 가던 중 괴한에게 공격을 당하게 된다. 지나가던 청년 파리스가 그녀를 구해주고 둘은 우연히 버스에서 다시 만나게 된다. 시리아에서 온 파리스와 그리스인 다프네는 서로 다른 나라, 다른 언어 속에 살아왔지만 서로에 대해 깊은 사랑에 빠지게 된다. 그들 앞에 놓여진 현실이 두렵기도 하지만 그래도 이겨낼 용기를 가진 20대 커플.   [로세프트 50mg] 원나잇으로 만난 그녀가 새로 온 상사라니….  스웨덴에서 온 엘리제는 파산위기를 겪고 있는 그리스의 한 회사의 매각을 위해 파견되었다. 우연히 바에서 만난 그리스 남자, 지오르고와 하룻밤을 보내고 사랑을 느끼게 된다. 그러나 엘리제는 지오르고가 매각회사의 직원인 것을 알게 되고 고민에 빠지게 된다. 현실의 무게를 견뎌야 하는  40대 커플.  [세컨드 찬스] 그를 통해 새로운 세상, 새로운 꿈을 만났다…  독일에서 온 ‘세바스찬’은 마트 앞에서 ‘마리아’의 도움을 받게 되고 그 계기로 매주 마트 데이트를 하며 서로에게 호감을 느낀다. 평범한 그리스 주부로 살아온 ‘마리아’는 ‘세바스찬’을 통해 새로운 세상을 만나게 되고 서로 다른 언어로 이야기하지만 서로에게 사랑의 감정을 느낀다. 현실의 아픔을 딛고 일어서 두번째 기회를 꿈꾸는 60대 커플.",영화,naver,650,69.0,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.6,0.2,0.0,0.0,0.1,0.1,0.3,0.3,0.2,0.3,6.0,0.1,0.1,0.1,0.4,0.0,0.1,0.1,0.1,0.0,0.1,0.4,0.2,0.3,0.4,0.0,0.1,2.7,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.1,10
러브 앤 아트,"한 때 문단을 떠들썩하게 만든 천재 작가이자 시인 ‘잭 마커스’는 술에 취해 저지른 실수 하나로 교직을 잃을 위기에 처한다. 한편, 뉴욕에서 성공한 화가 ‘디나 델산토’가 이 학교의 미술교사로 부임하고 서로의 분야만을 고집하는 잭과 디나는 첫 날부터 사사건건 부딪힌다.  이들의 대결은 ‘시 vs 그림’을 넘어 ‘문학 vs 미술’로 확대되고, 절대 서로 가까워지지 않을 것 같던 이들 사이에도 미묘한 감정이 생기기 시작 하는데…",영화,naver,239,85.66666666666667,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,11.666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,4.666666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3
전우치,"500년 전 조선시대. 전설의 피리 '만파식적'이 요괴 손에 넘어가 세상이 시끄럽자, 신선들은 당대 최고의 도인 천관대사(백윤식)와 화담(김윤석)에게 도움을 요청해 요괴를 봉인하고 '만파식적’을 둘로 나눠 두 사람에게 각각 맡긴다. 한편, 천관대사의 망나니 제자 전우치(강동원)가 둔갑술로 임금을 속여 한바탕 소동을 일으키자, 신선들은 화담과 함께 천관대사를 찾아간다. 그러나 천관대사는 누군가에게 살해당하고 피리 반쪽이 사라졌다! 범인으로 몰린 전우치는 자신의 개 초랭이(유해진)와 함께 그림족자에 봉인된다. 요괴 잡는 도사도 어느덧 전설이 된 2009년 서울. 어찌된 일인지 과거 봉인된 요괴들이 하나 둘 다시 나타나 세상을 어지럽힌다. 이제는 신부, 중, 점쟁이로 제각각 은둔생활을 즐기던 신선들은 다시 모여 화담을 찾지만, 500년 전 수행을 이유로 잠적한 그는 생사조차 알 수 없다. 고심 끝에 신선들은 박물관 전시품이 된 그림족자를 찾아 전우치와 초랭이를 불러낸다. 요괴들을 잡아 오면 봉인에서 완전히 풀어주겠다는 제안에 마지 못해 요괴 사냥에 나선 전우치. 그러나 전우치는 요괴사냥은 뒷전인 채 달라진 세상구경에 바쁘고, 한 술 더 떠 과거 첫눈에 반한 여인과 똑같은 얼굴을 한 서인경(임수정)을 만나 사랑놀음까지 시작한다. 전우치 때문에 골치를 앓는 신선들 앞에 때마침 화담이 나타나지만, 화담은 만파식적의 행방을 두고 전우치와 대적하는데…",영화,naver,702,65.9090909090909,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.0,0.09090909090909091,0.45454545454545453,0.0,0.9090909090909091,0.09090909090909091,0.0,0.2727272727272727,7.363636363636363,0.09090909090909091,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,2.727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,11
춘희막이,"홍역과 태풍으로 두 아들을 잃은 큰댁 막이는 집안의 대를 잇기 위해 작은댁 춘희를 집안으로 들인다.  영감이 떠난 지 한참이 지나도록 둘은 모녀인 듯, 자매인 듯, 친구인 듯한 애매한 관계를 46년간이나 유지하며 함께 살았다.  모질고 질긴 두 할머니의 특별한 인연.  이제 서로의 마지막을 지켜줄 유일한 사람으로서 세상에서 가장 아름다운 동행을 이어가는데...",영화,naver,202,69.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,9.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3
